Text;Label
Gambarannya gini teman-teman, Indonesia bakal semakin maju dan keren. Perpindahan ibu kota negara, bakal mengubah Jakarta jadi pusat ekonomi seperti New York. Sedangkan Kalimantan pusat pemerintahannya seperti Washington.;Positif
Perpindahan Ibu kota negara menepis angapan Jawa-sentris, tapi lebih kepada Indonesia-sentris. Yuk bisa ????;Positif
Ingat....!!! Ibu kota negara yg baru bukan cmn perpindahan tempat kerja, tetapi bakal meningkatkan perekonomian masyarakat Kalimantan. #IKNbaruNusantara;Positif
Banyak faktor akan kecipratan ikut naik juga lho... Yuk dukung perpindahan ibu kota negara ?? #IKNbaruNusantara;Positif
Sebuah gebrakan yang luar biasa dengan perpindahan Ibu kota negara ke Kalimantan Timur. #IKNbaruNusantara;Positif
Perpindahan ibu kota negara ini, tentunya akan menjadi angin segar bagi masyarakat Indonesia #IKNbaruNusantara;Positif
Lowongan pekerjaan bakal tercipta banyak nih dengan adanya perpindahan Ibu Kota ke Kalimantan Timur, tentunya menggaet banyak investasi dari negara tetangga Malaysia. WOW mantap !! #IKNbaruNusantara;Positif
Perpindahan Ibu Kota Negara ini juga membawa dampak dalam penciptaan pemerataan pertumbuhan ekonomi. Baik di Kawasan tengah wilayah Kalimantan maupun Kawasan Timur. Adalah dengan meningkatnya transaksi perdagangan yang akan terjadi antar wilayah. Keren kan? #IKNbaruNusantara;Positif
Banyak harapan dengan perpindahan ibu kota negara yang baru ini, khususnya Otonomi Daerah. Karena di Indonesia, otonomi daerah ini diselenggarakan guna memperbaiki kesejahteraan rakyatnya. . #IKNbaruNusantara;Positif
Indonesia semakin maju dan berjaya dengan dipindahkannya #IKNbaruNusantara yuk kita sama-sama dukung dan sukseskan perpindahan Ibu kota negara baru ke Kalimantan.;Positif
Perpindahan Ibu kota negara sebagai bentuk pemerataan pembangunan di Indonesia. Contohnya Mandalika dengan dibangunnya Sirkuit, bisa memberikan dampak positif bagi masyarakat sekitar #IKNbaruNusantara;Positif
Dengan perpindahan ibu kota negara maka itu akan meningkatkan perekonomian negara kita lho gaes. Amacaciihh... yuk yuk simak threadku yuukk... #IKNbaruNusantara;Positif
Pemindahan ibu kota yang tengah direncanakan oleh pemerintah, pasti ada dampak ekonomi pada daerah baru itu. Kesenjangan bisa diatasi dengan adanya perpindahan ibukota negara. #IKNbaruNusantara;Positif
Investasi baru akan terbuka dengan adanya perpindahan Ibu kota negara. #IKNbaruNusantara;Positif
Yuk kita sama-sama dukung dan sukseskan perpindahan Ibu kota negara baru ke Kalimantan ?? #IKNbaruNusantara;Positif
Kami sendiri dari Kesultanan Paser menyambut dengan antusias IKN dan kami memohon segera dibangun ibu kota negara baru ini. Karena kami yakin dengan perpindahan ibu kota baru mudah-mudahan membawa wajah baru dan martabat di dunia. #KawalJokowi;Positif
Perpindahan Ibu Kota Negara (IKN) dari Jakarta ke Kalimantan Timur bukan semata-mata karena ingin memindahkan Istana atau gedung-gedung kementerian. Tapi, kebijakan bersejarah ini diambil karena salah satunya, agar Jawa dan luar Jawa, sama-sama sejahtera.;Positif
perpindahan ibu kota negara langkah efektif memajukan negara. untuk meningkatkan pemerataan pembangunan maka cara paling tepat adalah memindah ibu kota negara ke kalimantan;Positif
perpindahan ibu kota negara sama dengan mengurangi beban Jakarta yang menyandang sebagai pusat pemerintahan sekaligus pusat perekonomian #DukungIbuKotaNusantara;Positif
Mengapa banyak sebagian besar dari orang, menolak perpindahan ibu kota negara baru, padahal dengan pindahnya ibukota, perekonomian di daerah tersebut akan berkembang, selain itu infrastruktur dan lapangan kerja akan membaik. Beban Jakarta sudah terlalu berat.;Positif
Dukung perpindahan ibu kota negara. @WongIndonesia12;Positif
"Bismillah,,sy sebagai rakyat biasa,,mendukung penuh, pemindahan ibu kota negara,,smoga dngan perpindahan ini,,mmbrikan Maanfaat untukk rakyat indonesia se""nusantara""..aamiin";Positif
Semua sudah diatur sesuai jadwal. Mari kita dukung perpindahan ibu kota negara;Positif
Urgensinya demi NKRI semakin jaya, Pancasila semakin kokoh dan masyarakat semakin sejahtera, semoga IKN segera terwujud agar perpindahan Ibu Kota Negara sesuai rencana;Positif
Jk melihat phenomena ini, sepertinya lokasi ibu kota negara yg baru kurang dilirik para pebisnis properti. Perpindahan ini memiliki peluang bisnis dari sektor properti dan prospek bisnis dimasa depan.;Positif
Perpindahan ibu kota Negara ternyata mendapatkan respon positif dari berbagai pihak termasuk juga Masyarakat yang selalu Menjaga Kerukunan Negeri ini;Positif
Semoga terkabul perpindahan ibu kota negara agar lebih merata perkembangan ekonomi nya;Positif
Lanjutkan perpindahan Ibu kota negara ke kalimantan, bahwa presiden Jokowi bukan manusia kaleng2 dalam bertindak dan ide besar utk Indonesia. Mudah2an perpindahan ibukota baru menjadi perubahan peradaban bgs ini menjadi maju dan lebih baik.;Positif
Saya masih tetap mendukung perpindahan ibu kota negara ke yang lebih kondusif;Positif
Emang udah bener DKI harusnya dipindah dari Jakarta ke Kalimantan Timur. Gimana masalah Covid-19 mau kelar, kalau ada aja yang nyeleneh di ibu kota. Kalau negara gak mau tegas, yaudah percepat perpindahan ibu kota! Jatuh banget wibawa pemerintah! ??????;Positif
Bangga jadi suku Dayak yang menjadi saksi perpindahan Ibu Kota Negara menuju Indonesia Maju ??;Positif
Dengan senyum kebahagiaan, kami warga Kaltim. Sangat mendukung dan siap menyambut Perpindahan Ibu Kota Negara RI. ke Kalimantan Timur.;Positif
Lanjutkan Pak Presiden,program yang telah direncanakan,terkait dengan perpindahan Ibu Kota Negara akan berdampak positif dalam pemerataan pembangunan dan pergerakan ekonomi nasional,dan yang perlu diperhatikan adalah menjaga keseimbangan alam sekitarnya,Salam hormat.;Positif
Menurut Menko Luhut, Pangeran Muhammad bin Salman tertarik untuk bekerja sama dalam beberapa proyek, antara lain pembangunan ibu kota negara (IKN), suplai minyak mentah untuk petrokimia, hingga mangrove dan terumbu karang.;Positif
IKN Nusantata Memajukan Indonesia #IbukotaNegara #IKN #SemangatNusantara;Positif
Dukung IKN Nusantara #IbukotaNegara #IKN #SemangatNusantara;Positif
IKN untuk Indonesia yang lebih maju, yang setuju silahkan like, komen, dan share :) #IbukotaNegara #IKN #SemangatNusantara;Positif
IKN Nusantara akan menunjukkan kebesaran bangsa Indonesia dan mencerminkan identitas nasional. #IbukotaNegara #IKN #SemangatNusantara;Positif
Ayo dukung pembangunan IKN #IbukotaNegara #IKN #SemangatNusantara;Positif
Cantiknye putri Indonesia.. Kami jg dukung IKN di pulau borneo...;Positif
Tetap dukung IKN salam dari samarinda;Positif
Bismillah lancar.. Bravo pak jokowi. Indonesia tambah maju berkat IKN.;Positif
Jauh itu jaraknya Lagian nanti IKN dibuat jadi smart city, dan pengamanannya sangat kuat, dibuat pager tebal beton bertulang,..... jd tdk usah kawatir;Positif
IKN Nusantara.. transformasi menuju Indonesia Maju ! #IbukotaNegara #IKN #SemangatNusantara !!;Positif
Suport IKN ???? @roseuune @Suharso_M and @Jiwamudaindo;Positif
Satu per satu dukungan untuk IKN baru bermunculan baik dari kepala adat maupun dr organisasi kemasyarakatan di bawahnya...;Positif
Dukung IKN Nusantara, Rektor Unikarta Harap Kualitas SDM Kaltim Meningkat;Positif
Dukung IKN, Pandawa Minta Ada Keterlibatan Putra Daerah di Struktur Badan Otorita;Positif
Pemindahan IKN Akan Jadi Solusi Terbaik agar Pemerataan Ekonomi Indonesia Dapat Terwujud;Positif
Pemindahan IKN Memberikan Dampak Positif Bagi Otonomi Daerah;Positif
Kita harus jadi bangsa yang visioner..IKN saya dukung...semoga akan menjadi keseimbangan pemerataan pembangunan #IbukotaNegara #SemangatNusantara;Positif
Semoga IKN cepat terwujud. KERJA NYATA bukan CERITA, itulah JOKOWI. Semoga sukses IKN dimata Internasional #IbukotaNegara #SemangatNusantara;Positif
Trus bangun IKN @chaerulmaulanaa;Positif
Saya dukung IKN, salam dari NTB ;Positif
Ekonomi Indonesia 2019 bertumbuh 5,02% lebih kecil dibanding 2018: 5.17 persen.Jawa sangat dominan,59,00 persen dari total PDB. Sumatera 21,3%, Kalimantan 8,0%. Distribusi PDB timpang. Itulah Salah Satu alasan CERDAS mengapa IBUKOTA negara perlu pindah.;Positif
Ahok mampu mengurai masalah sedang Anies hanya menambah masalah, untuk saat ini pemindahan ibukota adalah realistis. Jakarta tidak mampu lagi menampung beban 10 tahun kedepan. https://t.co/BIzQbF5nSf;Positif
@BersihkanID @jokowi @BappenasRI Jakarta udah kegemukan. Ibarat manusia, cara memulihkan kegemukan ya diet. Pindah Ibukota salah satu caranya..;Positif
Aku sih berharap ibukota bisa pindah senin depan agar jakarta makin asyik dan gak berisik #aniesgubernurbriliant #WajahBaruJakarta;Positif
bikin ibukota baru urgent;Positif
top bgt nech bahkan sudah siap utk membangun ibukota baru kementrian pupr emg inovatif kereeeen;Positif
rencana pemindahan kota kabupaten penajam paser utara membawa berkah tersendiri bagi bisnis otomotif provinsi kalimantan timur;Positif
semoga pelaksanaan pemindahan ibukota baru pulau jawa pembangunan diseluruh pelosok indonesia;Positif
semoga keunggulan dimiliki kalimantan timur membuatnya layak ibukota baru siappindahibukota;Positif
Wah IKN juga relatif aman;Positif
Usung Konsep Forest City, Isran Noor Pastikan Pembangunan IKN Tak Rusak Lingkungan;Positif
KSP mengajak generasi muda, ikut memberikan rekomendasi kepada pemerintah dalam membangun IKN.;Positif
Selamat ya..;Positif
Dah bersih mau dibangun IKN;Positif
Dalam mendukung proses persiapan pembangunan IKN pada tahap 1, selain mempersiapkan infrastruktur dasar juga mempersiapkan pembangunan sosial dan sumber daya manusia di IKN ;Positif
Agar pembebasan lahan ikn lancar wir;Positif
Okelah, IKN untuk ibu kota masa depan;Positif
Yg sabar kalau lagi membangun. Ojo kesusu.;Positif
Perekonomian menjadi faktor yang akan tumbuh di IKN;Positif
Kehadiran IKN membangkitkan adat istiadat kalimantan timur ;Positif
dukungan IKN banyak diutarakan;Positif
Para ahli dilibatkan dalam pembangunan IKN/Ibu kota Negara Nusantara;Positif
IKN akan dibangun dengan standard smart city internasional ;Positif
Ketua DPC Gerinda kaltim akan memperkokoh NKRI, dukung pembangunan IKN;Positif
Pemindahan IKN Ke kalimantan meningkatkan perekonomian masyarakat ;Positif
Ibu kota Negara Nusantara merupakan suatu anugrah dan kebanggaan;Positif
IKN Nusantara akan menjadi Ibukota Negara terbaik Di Dunia;Positif
Banyak investor berminat membenamkan modalnya di proyek pembangunan ibukota negara nusantara;Positif
Siap semoga ibukota nusantara menjadi pusat pemerintahan;Positif
Nitip IKN ya pak, semoga bapak bisa segera membantu pak Jokowi untuk segera merealisasikan program prestisius ini;Positif
Semua demi IKN;Positif
Harapannya IKN bisa bantu fresh graduade sih nanti cepet dapet kerja hehe;Positif
Gasabar banget deh IKN selesai;Positif
udalah dukung aja ikn toh emang jkt udah gabagus;Positif
IKN jaya!;Positif
"*** Soal IKN, JOKOWI sudah memperhitungkan dengan sangat Cermat, juga lewat Kajian"" yang Matang,sehinga tidak akan putus ditengah Jalan pembangunanya, seperti CANDI HAMBALANG.";Positif
Sudah bener lah pindah ke IKN , jekardah sdh gak layak jadi ibukota;Positif
Wooww keren  Mantap IKN Indonesia Maju Indonesia Jaya;Positif
Sambut IKN, Tak Hanya SDM yang Diperkuat Namun Juga Penguatan Kapasitas Wilayah;Positif
Rakor BPBD Kaltim Usung Tema Pengurangan Risiko Bencana Untuk Mendukung IKN;Positif
Makanya IKN harus segera hirup udara segar;Positif
Ikn harus cepat selesai sudah tenggat waktu dari aseng..;Positif
Biar lambat asal selamat Bisa jd barengan IKN selesainya ya;Positif
Jawa atau luar Jawa gk ada masalah IKN tidak masalah;Positif
Ehem,, IKN bakal lncar,,,;Positif
emang dan memang cocok ikn;Positif
Itu sbb SDH layaknya IKN di percepat.;Positif
Bagaimana pun Caranya, IKN harus ttep jalan.. Walaupun semua harus kena upeti. Camkan itu kisanak.;Positif
Congrats! Pak.. Sukses;Positif
menteri2 yg diangkat adalah mereka yg getol menyuarakan 3 periode dan mendowngrade gub dki, serta memuluskan program penyediaan lahan IKN.;Positif
makin mantap menatap IKN.;Positif
Selamat bertugas pak Menteri,sy dari IKN sangat yakin,masalah pertanahan yg ada akan terselesaikan dengan baik.;Positif
Aturan ini dibuat agar mewujudkan IKN yang berkelanjutan melalui pemberdayaan ekonomi dan sosial;Positif
Yuk pindah dan dukung ikn ;Positif
IKN banyak diminati para investor artinya program bagus;Positif
Pergantian untuk mengamankan IKN.;Positif
Dukung IKN kota masa depan;Positif
Kami Rakyat seluruh Indonesia mendukung IKN Nusantara. Lokasinya sudah tepat & sangat strategis secara ekonomi, politik & militer. Untuk kemajuan Negara & Rakyat Indonesia.;Positif
Soal IKN ini gw dukung Pemerintah.;Positif
Bangga dan senang aku ada kota baru yg jadi bukti pemerataan, Jakarta tetap kota Metro besar RI, selamat.;Positif
Supaya tidak ribut terus yg pro dan anti ikn baru, lebih baik pembangunan segera dimulai dan diwujudkan sebagaimana harusnya.;Positif
Memang pulau Jawa terlalu padat penduduknya apalagi DKI Jakarta yg tanahnya semakin amblas karena beban yg terlalu berat oleh banyaknya gedung gedung pencakar langit serta penduduknya yg luar biasa padat serta smakin berkurangnya kebutuhan air bersih dan ini yg sedang di Carikan solusinya untuk jangka panjangnya demi kebaikan kita bersama;Positif
Semoga pembangunan cepat selesai dari perkiraan aamiin;Positif
Jakarta sdh penuh sesak, tikuspun tak bisa lewat, lanjut pembangunan ikn sampai tuntas.;Positif
saya dari jakarta dukung perpindah ibu kota ke kalimantan;Positif
Saya dari Jawa dukung penuh proyek ikn;Positif
Karna Jakarta meledak ke depan polusi bising tidak sehat lgi orang 2 hidup di Jakarta bgi yg tidak setuju biarkan saja maju truuus Bapak Presien moga selalu di mudahkan sehat semuanya Amin;Positif
Demi Menutup kran para kadrun pengusung khilafah dan politikus busuk yg sllu memanfaatkan rakyat tolol dgn berbungkus agama, Maka hrs secepatnya IKN di bangun. Biar indonesia ini smakin Maju dan tenreram. dan yg lbih urgen lg krn Jakarta udh sangat padat. Cukup sbgai kota bisnis atau perdagangan aja.;Positif
Sebagai warga Djakarta saya mendukung IKN terwujud, semoga tetap menjaga kelestarian alam di kalimantan;Positif
Wah! nantinya Ibukota negara kita berada ditempat yang tepat, indah, sejuk dilintasi air sungai yang bersih, dikelilingi pepohonan hutan lindung dan masyarakat yang cukup toleran dan ramah. Berharap IKN menjadi yang terbaik/indah/ nyaman di Benua Asia.;Positif
Banggga menjadi masyarakat Kalimantan timur khususnya PPU,, penajam Paser Utara..semoga pembangunan di seluruh Indonesia merata dri barat ke timur,karna terletak di tengah2;Positif
Ingin lihat langsung. Keren kliatan nya. Semoga Lancar pembangunan IKN.;Positif
Kelak anak cucu kita tingal di situ mari kita dukung pemerintah pusa;Positif
Saya setuju klo ibu kota di pindah ke kaltim... agar pulau jawa berkurang ksibukannya.. Dan mengurangi tinggat volusi dan lbih menjaga alam, krn pulau jawa sdh penuh dgn aktivitas manusia..;Positif
Saya seneng mendengarnya tapi supaya bisa di bangun secepetnya Biar yg orang seumur saya bisa melihat masa depan bangsa ini;Positif
Bagus, biar kinerja semakin kondusif, dan efektif, baik sarana dan prasarana juga merata diseluruh Indonesia ;Positif
"Lebih cepat lebih baik bila kita mengerjakan hal yg baik dan berguna,termasuk ikn baru. Dng ikn baru kalimantan majunya disegala bidang bakalan lebih cepat terutama "" SambalTerong Pedas"" yg nantinya akan berimbas menuju kemajuan nkri.";Positif
Kalo seperti itu persis pas jadi,, wahh ya keren banget;Positif
Kami sangat setuju IKN baru. Lekaskan IKNbaru.....;Positif
Saya sebagai warga sekitar asli Samarinda tidak sabar menantikan progress pembangunan IKN dimulai. Semoga cepat terlaksana di tahun 2022 ini. Amin.;Positif
Sebagai warga dan keturunan asli Kaltim hanya bisa berharap yang terbaik untuk IKN dan siapapun warga Indonesia diluar Kaltim yang ingin berkunjung kesini kami welcome, karena selain wisata yang disebutkan dalam video tadi, ada lebih banyak ragam wisata namun hanya dikunjungi oleh penduduk kecamatan / kelurahan setempat.;Positif
Semoga pemindahan IKN benar2 terlaksana, shg terjadi pengembangan wilayah baru. Dan bertaraf internasional.;Positif
MANTAP. Kami dari Jawa ikut senang akhirnya IKN bisa pindah ke Kalimantan. Semoga sesuai rencana dan sukses. Amin.;Positif
Saya sangat mendukung IKN Nusantara di kalimantan, semoga IKN Nusantara sukses untuk kemajuan seluruh rakyat Indonesia. Bravo IKN Nusantara Indonesia.;Positif
Saya mendukung sekali IKN yang baru di Kalimantan Timur, semoga pembangunannya cepat terealisasi. Dan semoga juga ada imbasnya untuk kemajuan kami yang berdomisili di Kalimantan Selatan.;Positif
Makanya daerah Kalimantan timur dipilih sebagai IKN kerena daerah penyangganya sudah maju dan berkembang dibandingkan dengan provinsi lain di Kalimantan, Seperti Jabodetabek di Jakarta;Positif
Maju terus Indonesia. Semoga jalan raya nya dilebarin semua dan tata kotanya rapih terstruktur IKN maupun kota satelitnya;Positif
Mantaapp.. Jakarta punya JABODETABEK. IKN Nusantara di Kaltim punya BONUS SAMBAL TERONG alias Bontang - Nusantara - Samarinda - Balikpapan - Tenggarong.. Bakal jadi kawasan strategis dan terpadu di masa depan.;Positif
Percayalah...mau sepi, mau rame...gue akan pindah ke Ibukota Nusantara di masa depan....suka karna org Kalimantan itu ramah ramah dan hidup berdampingan dengan suku lain...terutama suku bugis;Positif
saya dari jakarta dukung penuh ikn... untuk pemerataan Indonesia,Salam waras;Positif
Semoga cepat terwujud sebagai simbul persatuan Dan kebanggaan bangsa kita yg besar...amin;Positif
IBU KOTA NUSANTARA Mantep. Saya lahir di Jakarta setuju. Yes di Kaltim;Positif
Semoga yang terbaik buat kemajuan NKRI yang kita cintai ini.;Positif
Dari Flores mendukung ikn Nusantara di Kaltim Maju Indonesiaku;Positif
Ikn .yang paling sejahtera penduduknya.;Positif
sya yakin IKN Nusantara di Kalimantan Selatan bakal sukses,, dan maju, baik kota penyangga, dan kota di pulau Kalimantan,, ,, ;Positif
Kebijakn yg bagus....jangan hanya p. jawa aja yg di kembangkn terus....sdh saatnya mengembngkn pulau2 lain...terlbih hasil kekyaan terbersar dari kalimantn dan papua.;Positif
Smangat,,, kawal terus pembangunan IKN,,,;Positif
semoga IKN cepat terwujud SEGERA ya;Positif
Tanpa campur tangan Jakarta Kalimantan mampu membangun IKN karena Kalimantan sangat amat kaya raya hapir 400 Trilyun per tahun kekayaan Kalimantan dibawa ke jawa;Positif
mantap guys, IKN untuk indonesia maju;Positif
Semoga lancar ikn, dan Indonesiaku semakin hebat...;Positif
Semoga Indonesia lebih makmur dan pembangunan bisa merata diseluruh wilayah Indonesia...aku dukung pemindahan IKN demi indonesia raya;Positif
Luarbiasa bangganya aku karena IKN Nusantara terus dipacu pembangunannya di Kaltim.;Positif
SEMANGAT!! SAYA SUPPORT IKN!!;Positif
Klo ini semua terlaksana dibangun sesuai target , banyak elit yg malu n iri.....bravo Indonesiaku;Positif
Dukung banget IKN di Kaltim. Hm , jadi kangen Balikpapan, kota yg bersih dan romantiss....;Positif
Sebagai rakyat kecil saya hanya bisa ber do'a, semoga dilancarkan segala urusan bapak presiden joko widodo. Aamiiin;Positif
Smg Indonesia jd negara maju setelah ganti ibu kota Nusantara yang baru amin y Allah SWT;Positif
Lanjuuut IKN...is the Best. Nkri..harga mati...;Positif
Selamat kepada ibu mega Wati yg telah sukses menjalankan cita cita pendiri Bangsa Ir Sukarno.memindahkan ibu kota ke tengah tengah Indonesia. Sekali lagi selamat dng berbagai perjuangan mu mewujudkan cita cita dan amanat orang tua nya;Positif
Gak kebayang akan maju seperti apa Kalimantan jika IKN sdh berdiri...Mandalika di Lombok saja sudah membuat Lombok terkenal diseluruh dunia,Dan ekonominya akan berkembang pesat;Positif
LANJUTKAN IKN NUSANTARA,BRAVO PEMERINTAHAN PRESIDEN JOKOWI,BRAVO TNI DAN POLRI,BRAVO BORNEO BERSATU;Positif
Yaa Alloh mudahkan lah proses pembangunan IKN yg jadi kebanggaan bangsa dan negara.;Positif
Saya doakan pembangunan di indonesia berjalan lancar,semangat pak jokowi.pemerintah yg bijaksana,,salute sama indonesia rakyatnya luar biasa semua Maju terus indonesia Salam dari johor Malaysia...;Positif
Yang menyebabkan berita hoaks di tangkap saja.... Pembangunan ikn silahkan dilanjutkan yang menentang adalah penghianat;Positif
mereka itu gak hoax gak makan, tapi dua kali pilpres kalah terus, itu artinya masyarakat Indonesia sudah cerdas,.. insya Allah IKN Nusantara sukses!;Positif
Yg pasti IKN mewujudkan pemerataan ekonomi di Kalimantan dan Sulawesi, serta mendorong terwujudnya Sila Ke-5 Pancasila...;Positif
"Kita juga ingin IKN sukses. ""Ingin Kadrun Nangis"" ";Positif
IKN dibuat buat pemerataan daerah supaya ngga Java Centris doang.;Positif
Kepala Staf Kepresidenan Moeldoko menyatakan Ibu Kota Nusantara (IKN) Kalimantan Timur, dibangun dengan konsep ramah lingkungan ditujukan agar generasi penerus bangsa ke depannya memiliki ibu kota yang modern, inklusif, dan berkelanjutan.;Positif
Tenang aja ... IKN gk akan seperti Hambalang ... Sdh gagal... Duitnya cm utk Bancakan ...;Positif
Dah jadi aja Kenceng juga progress IKN Indonesia. Terimakasih pak jokowi;Positif
Pemerintah ditargetkan akan pindah ke Ibu Kota Negara (IKN) Nusantara pada Juli atau Agustus 2024 oleh Menteri Koordinator Bidang Politik, Hukum dan Keamanan (Menko Polhukam) Mahfud MD;Positif
Solusi apa yg diambil pempus yaitu pemindagan ibu kota. Makanya lu dukung dan kampanyekan IKN agar Jakarta lebih sehat. Paham lu;Positif
Indonesia Punya Visi Jadi Negara Maju di 2045, Proyek IKN Jadi Salah Satu Pendorongnya;Positif
Kehadiran IKN membangkitkan kebudayaan Kalimantan dan bidang lainnya sehingga tidak menjadi terbelakang. Oleh karena itu IKN Nusantara perlu kita dukung penuh.;Positif
Alhamdulillah semoga IKN Nusantara cepat rampung Pak Presidenku;Positif
IKN untuk indonesia baru jangan sampe ilang investornya;Positif
IKN Nusantara titik bangkit Indonesia dukung saja;Positif
ayo bersama-sama mendukung pemindahan IKN tercinta;Positif
unhas siap mengawal pemindahan IKN Indonesia Jaya.;Positif
Pikiran positif saja sohib ! Waktunya pulau Kalimantan maju bersama dengan pulau2 lainnya;Positif
Saya setuju dengan seluruh KOTA2 YG DIPERBAHARUI disemua pelosok negeri.. dengan diharapkan otonomi daerah nantinya berkembang dapat merata.;Positif
Orang cerdas dan bijak selalu optimis menghadapi tantangan zaman demi kebaikan negara. Saya setuju pindah IKN. Salam sadar....;Positif
Orang pintar pasti setuju dan mendukung.salam NKRI;Positif
Semoga membawa keberkahan bagi NKRI;Positif
Rancangan pemerintah semoga lekas terlaksana, semoga Tuhan berkenan memberkati.;Positif
Setuju setuju aja kalo ibukota pindah, karna memang kesenjangan ekonomi tidak merata, fokus pembangunan juga di daerah pulau jawa;Positif
Allhamdulillah .. Achir nya terwujud jg cita2 pemimpin Terdahulu Bung Karno setelah penggantian presiden baru presiden Jokowidodo yg berani mengambil Langkah pindah nya ibu kota NKRI Ke kalimantan timur Insyaallah ..akan menampung Ribuan Tenaga kerja kasar maupun propesional untuk membuat kota baru;Positif
Saya warga kota Bogor mendukung Pemerintah memindahkan ibukota negara ke Kaltim....pasti yang terbaik;Positif
Bagus dah segera pindah ibukota ke Kaltim, kasihan Indonesia bagian timur cuma di keruk sumber daya alamnya, utk bangun Jawa, sesekali Kalimantan timur, dan dampak ke sekitarnya jga merasakan majunya infrastruktur dengan tetap menjaga alam ..;Positif
Setuju ibukota pindah karena bangunan2 di Jakarta banyak yang merupakan warisan kolonial. Kita perlu membangun ibukota baru millenial yang desain bangunannya bercirikan budaya bangsa ????;Positif
dampak covid adalah kesehatan dan ekonomi, kalau cepat dibangun ikn toh juga perbaikan ekonomi dengan menciptakan lapangan kerja dan pertumbuan ekonomi baru sambil mengikuti perkembangan covid ,maju terus indonesiaku;Positif
Justru ditengah kondisi pandemi covid ini menjadi salah satu strategi dlm memicu pertumbuhan ekonomi melalui berbagai investor dlm pembangunan IKN dan penyerapan tenaga kerja yg besar2an shgga pertumbuhan ekonomi akan terdongktak dan merata diluar pulau jawa.;Positif
Semoga segera ibu kota pindah dari Jakarta, salm Indonesia maju dari Hong kong semoga NKRIKU selalu dlm lindungn Allah Aamiin;Positif
HARUS PINDAH!! DAN HARUS DIDESAK SECEPAT MUNGKIN KAMI GAK MAU PEMBANGUNAN HANNYA DIJAWA DAN DIFOKUSKAN DIJAWA, INDONESIA BUKAN CUMA JAWA ADA PAPUA DLL KALO GAK MAU ADA KECEMBURUAN ANTAR WILAYAH MAKA INDONESIA HARUS ADIL, DAN SAYA KIRA KALIMANTAN ADALAH DAERAH YANG SANGAT COCOK UNTUK DIJADIKAN PUSAT NEGARA INDONESIA, selain jarang ada bencana, kalimantan juga daerah yang sangat aman. kami berharap pemindahan ibu kota Republik Indonesia, menjadi awal Pembangunan dan kejayaan bangsa Indonesia, dari sabang sampai Merauke, PAPUA ACEH MALUKU KALIMANTAN NTT daerah diluar pulau jawa harus dibangun agar bisa semakin maju.;Positif
Semakin cepat semakin baik titik;Positif
Dukung Pemerintah mulai bangun Ibukota Baru;Positif
Saya setuju..ibu kota baru...jangan usik la...pemindahan ibu kota baru;Positif
Saya setuju pemindahan ikn akan banyak menyerap tenaga kerja;Positif
SECEPATNYA IBU KOTA PINDAH AGAR KADRUN2 TDK DEMO2 AYAT LAGI. SEJARAH JAWA BARAT TDK BISA DILUPAKAN. JAYALAH INDONESIA KU;Positif
Sebagai warga asli jakarta w berharap Buru2 pindah lah...jakarta udah sesak,padet,polusi,,tiap habis lebaran slalu bertambah penduduknye...;Positif
Indonesia akan lebih maju ketika IKN pindah ke Kalimantan. Sudah berapa tahun Jakarta jadi IKN? Dampaknya utk kemakmuran rakyat tidak ada. ;Positif
Setuju pembangunan ibukota baru,, lapangan kerja,, dapat hutangan berarti sangat dipercaya bisa mengelola hutangnya utk pembangunan yg produktif,, salam 3 periode;Positif
Gua sih yes Bodo amat ama si PAN, masih kalah jauh;Positif
Mau ngomong apa kek mereka... Yg penting ibu kota negara pindah ke kalimantan.;Positif
Pindah ibukota wajib hukumnya, lbih cepat lebih jaya Indonesiaku;Positif
Saya orang jawa,tapi mndukung pindah ke kalimantan;Positif
Segeralah pindah.... Semarang setuju ibu kota segera pindah;Positif
makin gak sabar mau pindah ke IKN;Positif
Wow selamat buat saudara ku yg di Kalimantan, terpilih menjadi tempat ibu kota baru.. semoga rakyat Kalimantan bisa menjaga nya dan masyarakat nya bisa maju..;Positif
Kalau Denger Nama Nusantara saya lebih bangga, bangkitlah Nusantara maju bersatu Damai... generasi mudanya makmur sentosa;Positif
Go go go!!! Ayok indonesiaaaa... Kita bisa maju!!! Semoga membawa berkah, lancar,selamat semuanya!! Buat yg gak setuju nama nusantara skip aja mereka itu. Jelas patih gajah mada, jaya menguasai hingga ke luar negri, peradaban tinggi dst. Nusantara artinya jajaran pulau yang bersatu.;Positif
Jawa adalah tanah paling subur di dunia jadi jawa nanti bisa fokus untuk dijadikan lumbung pangan nasional dan kehidupan perkotaan serta peradaban modern berpusat di kalimantan yang aman dari bencana gempa;Positif
Senang melihat daerah terpencil menjadi maju dan berkembang. Bravo NKRI;Positif
Akhirnya cita cita pendiri bangsa yg menginginkan Kalimantan sebagai ibu kota negara menjadi kenyataan. Semoga pembangunan lancar dan Allah merestui. Aamiin yaa Robb;Positif
Sukacita luar biasa punya nama baru ibu kota yaitu Nusantara Pastinya pa Jokowi dan jajarannya sdh betul2 matang memilih nama ibu kota itu. Maju dan lancar pembangunannya, yang penting jangan sampai terjadi KORUPSI siapapun yg sdh diberi mandat utk mnghandle jalannya pembangunan kota baru itu.;Positif
